load_id,mileage,rate,rate_per_mile,origin,destination,company_name,contact_info,comments,registry_lookup_id,earliest_availability,latest_availability,created_date,modified_date
LS41hcjV,1555,1020.0,0.6559485530546624,"Oxnard, CA","Lincoln, NE",Compass Logistics,"{""email"": ""m.stojanovikj@compasslogistics.net""}",[],S.225589.354307,2021-06-27 11:00:06,2021-06-29 06:59:59,2021-06-27 11:00:06,2021-06-27 11:00:06
LS41hcjV,1555,1020.0,0.6559485530546624,"Oxnard, CA","Lincoln, NE",Compass Logistics,"{""email"": ""m.stojanovikj@compasslogistics.net""}",[],S.225589.354307,2021-06-27 11:00:06,2021-06-29 06:59:59,2021-06-27 11:00:06,2021-06-27 11:00:06
LS41hcjV,1555,1020.0,0.6559485530546624,"Oxnard, CA","Lincoln, NE",Compass Logistics,"{""email"": ""m.stojanovikj@compasslogistics.net""}",[],S.225589.354307,2021-06-27 11:00:06,2021-06-29 06:59:59,2021-06-27 11:00:06,2021-06-27 11:00:06
LS41hcjV,1555,1020.0,0.6559485530546624,"Oxnard, CA","Lincoln, NE",Compass Logistics,"{""email"": ""m.stojanovikj@compasslogistics.net""}",[],S.225589.354307,2021-06-27 11:00:06,2021-06-29 06:59:59,2021-06-27 11:00:06,2021-06-27 11:00:06
LS41hcjV,1555,1020.0,0.6559485530546624,"Oxnard, CA","Lincoln, NE",Compass Logistics,"{""email"": ""m.stojanovikj@compasslogistics.net""}",[],S.225589.354307,2021-06-27 11:00:06,2021-06-29 06:59:59,2021-06-27 11:00:06,2021-06-27 11:00:06
LS41hcjV,1555,1020.0,0.6559485530546624,"Oxnard, CA","Lincoln, NE",Compass Logistics,"{""email"": ""m.stojanovikj@compasslogistics.net""}",[],S.225589.354307,2021-06-27 11:00:06,2021-06-29 06:59:59,2021-06-27 11:00:06,2021-06-27 11:00:06
LS41hcjV,1555,1020.0,0.6559485530546624,"Oxnard, CA","Lincoln, NE",Compass Logistics,"{""email"": ""m.stojanovikj@compasslogistics.net""}",[],S.225589.354307,2021-06-27 11:00:06,2021-06-29 06:59:59,2021-06-27 11:00:06,2021-06-27 11:00:06
LS41fjfZ,981,1000.0,1.019367991845056,"Denver, CO","Ontario, CA",R2X LLC,"{""phone"": {""number"": ""8557295521"", ""extension"": ""720""}}","[{""comment"": ""1 pick 1 drop, TUESDAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41mCF1,361,1000.0,2.770083102493075,"Victorville, CA","Tracy, CA",Echo Global Logistics Inc,"{""phone"": {""number"": ""7739389545""}}",[],S.782078.212756,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41fjfZ,981,1000.0,1.019367991845056,"Denver, CO","Ontario, CA",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, TUESDAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fjfZ,981,1000.0,1.019367991845056,"Denver, CO","Ontario, CA",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, TUESDAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41mCF1,361,1000.0,2.770083102493075,"Victorville, CA","Tracy, CA",Echo Global Logistics Inc,"{""phone"": {""number"": ""7739389545""}}",[],S.782078.212756,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41fjfZ,981,1000.0,1.019367991845056,"Denver, CO","Ontario, CA",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, TUESDAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41mCF1,361,1000.0,2.770083102493075,"Victorville, CA","Tracy, CA",Echo Global Logistics Inc,"{""phone"": {""number"": ""7739389545""}}",[],S.782078.212756,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41fjfZ,981,1000.0,1.019367991845056,"Denver, CO","Ontario, CA",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, TUESDAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fjfZ,981,1000.0,1.019367991845056,"Denver, CO","Ontario, CA",R2X LLC,"{""phone"": {""number"": ""8557295521"", ""extension"": ""720""}}","[{""comment"": ""1 pick 1 drop, TUESDAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41mCF1,361,1000.0,2.770083102493075,"Victorville, CA","Tracy, CA",Echo Global Logistics Inc,"{""phone"": {""number"": ""7739389545""}}",[],S.782078.212756,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41fjfZ,981,1000.0,1.019367991845056,"Denver, CO","Ontario, CA",R2X LLC,"{""phone"": {""number"": ""8557295521"", ""extension"": ""720""}}","[{""comment"": ""1 pick 1 drop, TUESDAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fjfZ,981,1000.0,1.019367991845056,"Denver, CO","Ontario, CA",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, TUESDAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41mCF1,361,1000.0,2.770083102493075,"Victorville, CA","Tracy, CA",Echo Global Logistics Inc,"{""phone"": {""number"": ""7739389545""}}",[],S.782078.212756,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41mCF1,361,1000.0,2.770083102493075,"Victorville, CA","Tracy, CA",Echo Global Logistics Inc,"{""phone"": {""number"": ""7739389545""}}",[],S.782078.212756,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41mCF1,361,1000.0,2.770083102493075,"Victorville, CA","Tracy, CA",Echo Global Logistics Inc,"{""phone"": {""number"": ""7739389545""}}",[],S.782078.212756,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41mCF1,361,1000.0,2.770083102493075,"Victorville, CA","Tracy, CA",Echo Global Logistics Inc,"{""phone"": {""number"": ""7739389545""}}",[],S.782078.212756,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41gKBq,981,975.0,0.9938837920489296,"Denver, CO","Ontario, CA",R2X LLC,"{""email"": ""z.shirer@r2xllc.com""}","[{""comment"": ""z.shirer@r2xllc.com""}, {""comment"": ""1pick/1drop""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 20:53:57,2021-06-25 20:53:57
LS41gKBq,981,975.0,0.9938837920489296,"Denver, CO","Ontario, CA",R2X LLC,"{""email"": ""z.shirer@r2xllc.com""}","[{""comment"": ""z.shirer@r2xllc.com""}, {""comment"": ""1pick/1drop""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 20:53:57,2021-06-25 20:53:57
LS41gKBq,981,975.0,0.9938837920489296,"Denver, CO","Ontario, CA",R2X LLC,"{""email"": ""z.shirer@r2xllc.com""}","[{""comment"": ""z.shirer@r2xllc.com""}, {""comment"": ""1pick/1drop""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 20:53:57,2021-06-25 20:53:57
LS41gKBq,981,975.0,0.9938837920489296,"Denver, CO","Ontario, CA",R2X LLC,"{""email"": ""z.shirer@r2xllc.com""}","[{""comment"": ""z.shirer@r2xllc.com""}, {""comment"": ""1pick/1drop""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 20:53:57,2021-06-25 20:53:57
LS41gKBq,981,975.0,0.9938837920489296,"Denver, CO","Ontario, CA",R2X LLC,"{""email"": ""z.shirer@r2xllc.com""}","[{""comment"": ""z.shirer@r2xllc.com""}, {""comment"": ""1pick/1drop""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 20:53:57,2021-06-25 20:53:57
LS41gKBq,981,975.0,0.9938837920489296,"Denver, CO","Ontario, CA",R2X LLC,"{""email"": ""z.shirer@r2xllc.com""}","[{""comment"": ""z.shirer@r2xllc.com""}, {""comment"": ""1pick/1drop""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 20:53:57,2021-06-25 20:53:57
LS41gKBq,981,975.0,0.9938837920489296,"Denver, CO","Ontario, CA",R2X LLC,"{""email"": ""z.shirer@r2xllc.com""}","[{""comment"": ""z.shirer@r2xllc.com""}, {""comment"": ""1pick/1drop""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 20:53:57,2021-06-25 20:53:57
LS41gKBq,981,975.0,0.9938837920489296,"Denver, CO","Ontario, CA",R2X LLC,"{""email"": ""z.shirer@r2xllc.com""}","[{""comment"": ""z.shirer@r2xllc.com""}, {""comment"": ""1pick/1drop""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 20:53:57,2021-06-25 20:53:57
LS41fpzz,179,950.0,5.307262569832402,"Cabazon, CA","Yuma, AZ",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, NEXT DAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fpzz,179,950.0,5.307262569832402,"Cabazon, CA","Yuma, AZ",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, NEXT DAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fpzz,179,950.0,5.307262569832402,"Cabazon, CA","Yuma, AZ",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, NEXT DAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fpzz,179,950.0,5.307262569832402,"Cabazon, CA","Yuma, AZ",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, NEXT DAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fpzz,179,950.0,5.307262569832402,"Cabazon, CA","Yuma, AZ",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, NEXT DAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fpzz,179,950.0,5.307262569832402,"Cabazon, CA","Yuma, AZ",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, NEXT DAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fpzz,179,950.0,5.307262569832402,"Cabazon, CA","Yuma, AZ",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, NEXT DAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41fpzz,179,950.0,5.307262569832402,"Cabazon, CA","Yuma, AZ",R2X LLC,"{""phone"": {""extension"": ""720"", ""number"": ""8557295521""}}","[{""comment"": ""1 pick 1 drop, NEXT DAY DELIVERY""}, {""comment"": ""email - m.sutton@r2xllc.com""}]",S.336566.467738,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-25 19:58:37,2021-06-25 19:58:37
LS41gBMM,523,900.0,1.7208413001912046,"Woodland, CA","San Diego, CA",Volta Logistics Inc,"{""email"": ""jherges@voltalogistics.com""}","[{""comment"": ""daily freight""}, {""comment"": ""612-238-7981""}]",S.178486.306223,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 15:28:01,2021-06-27 15:28:01
LS41gBMM,523,900.0,1.7208413001912046,"Woodland, CA","San Diego, CA",Volta Logistics Inc,"{""email"": ""jherges@voltalogistics.com""}","[{""comment"": ""daily freight""}, {""comment"": ""612-238-7981""}]",S.178486.306223,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 15:28:01,2021-06-27 15:28:01
LS41kqDL,449,900.0,2.0044543429844097,"Fairfield, CA","Riverside, CA",Pepsi Logistics Company Inc,"{""phone"": {""number"": ""9729631567""}}","[{""comment"": ""312-777-3028/972-963-1120/773-504-4834/312-777-3069/972-963-1265""}, {""comment"": ""972-963-4858/972-963-1307/972-963-1824/972-963-1465""}]",S.150897.276543,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:35:36,2021-06-27 18:35:36
LS41gBMM,523,900.0,1.7208413001912046,"Woodland, CA","San Diego, CA",Volta Logistics Inc,"{""email"": ""jherges@voltalogistics.com""}","[{""comment"": ""daily freight""}, {""comment"": ""612-238-7981""}]",S.178486.306223,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 15:28:01,2021-06-27 15:28:01
LS41kqDL,449,900.0,2.0044543429844097,"Fairfield, CA","Riverside, CA",Pepsi Logistics Company Inc,"{""phone"": {""number"": ""9729631567""}}","[{""comment"": ""312-777-3028/972-963-1120/773-504-4834/312-777-3069/972-963-1265""}, {""comment"": ""972-963-4858/972-963-1307/972-963-1824/972-963-1465""}]",S.150897.276543,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:35:36,2021-06-27 18:35:36
LS41kqDL,449,900.0,2.0044543429844097,"Fairfield, CA","Riverside, CA",Pepsi Logistics Company Inc,"{""phone"": {""number"": ""9729631567""}}","[{""comment"": ""312-777-3028/972-963-1120/773-504-4834/312-777-3069/972-963-1265""}, {""comment"": ""972-963-4858/972-963-1307/972-963-1824/972-963-1465""}]",S.150897.276543,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:35:36,2021-06-27 18:35:36
LS41kqDL,449,900.0,2.0044543429844097,"Fairfield, CA","Riverside, CA",Pepsi Logistics Company Inc,"{""phone"": {""number"": ""9729631567""}}","[{""comment"": ""312-777-3028/972-963-1120/773-504-4834/312-777-3069/972-963-1265""}, {""comment"": ""972-963-4858/972-963-1307/972-963-1824/972-963-1465""}]",S.150897.276543,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:35:36,2021-06-27 18:35:36
LS41kqDL,449,900.0,2.0044543429844097,"Fairfield, CA","Riverside, CA",Pepsi Logistics Company Inc,"{""phone"": {""number"": ""9729631567""}}","[{""comment"": ""312-777-3028/972-963-1120/773-504-4834/312-777-3069/972-963-1265""}, {""comment"": ""972-963-4858/972-963-1307/972-963-1824/972-963-1465""}]",S.150897.276543,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:35:36,2021-06-27 18:35:36
LS41kqDL,449,900.0,2.0044543429844097,"Fairfield, CA","Riverside, CA",Pepsi Logistics Company Inc,"{""phone"": {""number"": ""9729631567""}}","[{""comment"": ""312-777-3028/972-963-1120/773-504-4834/312-777-3069/972-963-1265""}, {""comment"": ""972-963-4858/972-963-1307/972-963-1824/972-963-1465""}]",S.150897.276543,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:35:36,2021-06-27 18:35:36
LS41kqDL,449,900.0,2.0044543429844097,"Fairfield, CA","Riverside, CA",Pepsi Logistics Company Inc,"{""phone"": {""number"": ""9729631567""}}","[{""comment"": ""312-777-3028/972-963-1120/773-504-4834/312-777-3069/972-963-1265""}, {""comment"": ""972-963-4858/972-963-1307/972-963-1824/972-963-1465""}]",S.150897.276543,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:35:36,2021-06-27 18:35:36
LS41gBMM,523,900.0,1.7208413001912046,"Woodland, CA","San Diego, CA",Volta Logistics Inc,"{""email"": ""jherges@voltalogistics.com""}","[{""comment"": ""daily freight""}, {""comment"": ""612-238-7981""}]",S.178486.306223,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 15:28:01,2021-06-27 15:28:01
LS41gBMM,523,900.0,1.7208413001912046,"Woodland, CA","San Diego, CA",Volta Logistics Inc,"{""email"": ""jherges@voltalogistics.com""}","[{""comment"": ""daily freight""}, {""comment"": ""612-238-7981""}]",S.178486.306223,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 15:28:01,2021-06-27 15:28:01
LS41gBMM,523,900.0,1.7208413001912046,"Woodland, CA","San Diego, CA",Volta Logistics Inc,"{""email"": ""jherges@voltalogistics.com""}","[{""comment"": ""daily freight""}, {""comment"": ""612-238-7981""}]",S.178486.306223,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 15:28:01,2021-06-27 15:28:01
LS41gBMM,523,900.0,1.7208413001912046,"Woodland, CA","San Diego, CA",Volta Logistics Inc,"{""email"": ""jherges@voltalogistics.com""}","[{""comment"": ""daily freight""}, {""comment"": ""612-238-7981""}]",S.178486.306223,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 15:28:01,2021-06-27 15:28:01
LS41kqDL,449,900.0,2.0044543429844097,"Fairfield, CA","Riverside, CA",Pepsi Logistics Company Inc,"{""phone"": {""number"": ""9729631567""}}","[{""comment"": ""312-777-3028/972-963-1120/773-504-4834/312-777-3069/972-963-1265""}, {""comment"": ""972-963-4858/972-963-1307/972-963-1824/972-963-1465""}]",S.150897.276543,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:35:36,2021-06-27 18:35:36
LS41gBMM,523,900.0,1.7208413001912046,"Woodland, CA","San Diego, CA",Volta Logistics Inc,"{""email"": ""jherges@voltalogistics.com""}","[{""comment"": ""daily freight""}, {""comment"": ""612-238-7981""}]",S.178486.306223,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 15:28:01,2021-06-27 15:28:01
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAq,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
DS2PXEAt,28,850.0,30.357142857142858,"Ontario, CA","La Mirada, CA",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""null -- Notes - SWpostings@knighttrans.com""}, {""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:02:12,2021-06-28 06:59:59,2021-06-27 07:02:12,2021-06-27 07:02:12
